Resume_ID,Resume_Category,Top_Matched_Jobs,Job_IDs,Similarities
381,Java Developer,"['Web Developer', 'Développeur Java Confirmé H/F - job post', 'Senior Software Developer - Up to 160k - 100% Remote']","[63, 888, 91]","[0.09471904368559816, 0.09304812676107416, 0.08766261395337129]"
382,Java Developer,"['Web Developer', 'Développeur Java Confirmé H/F - job post', 'Senior Software Developer - Up to 160k - 100% Remote']","[63, 888, 91]","[0.09471904368559816, 0.09304812676107416, 0.08766261395337129]"
383,Java Developer,"['Software Engineer', 'HTML and Wordpress Developer', 'Front-End Engineer/UI Developer']","[34, 288, 65]","[0.17311633105297483, 0.1555511900529638, 0.15000965266675584]"
384,Java Developer,"['Développeur Java Confirmé H/F - job post', 'Wordpress Web Developer', 'Full Stack Web Developer']","[888, 13, 62]","[0.0885723518468311, 0.08540534194150598, 0.07712721120221541]"
385,Java Developer,"['Web Developer', 'Software Engineer', 'Full Stack Web Developer']","[63, 34, 62]","[0.13227270525658072, 0.12871936257727082, 0.12804450937752207]"
386,Java Developer,"['HTML and Wordpress Developer', 'Web Designer', 'Software Engineer']","[288, 8, 34]","[0.13229854715995182, 0.13021381509737034, 0.10556221609923974]"
387,Java Developer,"['Software Engineer', 'Web Developer (Front-End)', 'Web Developer']","[34, 64, 4]","[0.11287461713137203, 0.11169886954421647, 0.1094888524205514]"
388,Java Developer,"['Senior Embedded C++ Developer', 'Software Developer- Entry Level', 'Senior Full Stack Software Engineer- Remote']","[521, 672, 374]","[0.15077087489781593, 0.13815111419195372, 0.13336312449043022]"
389,Java Developer,"['Développeur Java Confirmé H/F - job post', 'Wordpress Web Developer', 'Java Software Engineer - Mid Level (REMOTE)']","[888, 13, 375]","[0.07749461700626943, 0.06682363677145695, 0.062040396564138435]"
390,Java Developer,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Supply Chain Analyst (ED)']","[875, 146, 72]","[0.12358288102726947, 0.11512428724387615, 0.11394316509902697]"
391,Java Developer,"['Oracle E-Business Programmer & Decision Support', 'Systems Analyst - Appserver Admin', 'IT Application Support Analyst - job post']","[767, 472, 1017]","[0.19054344140274534, 0.18596548157332363, 0.18238278915974634]"
392,Java Developer,"['Wordpress Web Developer', 'Telecom Integration Specialist, Skyvera (Remote) - $60,000/year USD - job post', 'Data Management Analyst for Netsmart']","[13, 1010, 468]","[0.1340072948963802, 0.1275096159293117, 0.1084306234807428]"
393,Java Developer,"['Data Engineer Intern - job post', 'Senior Data Analyst', 'Data Engineer - job post']","[964, 465, 965]","[0.16232807936472066, 0.1499934281917166, 0.14186794860891713]"
394,Java Developer,"['Développeur Java Confirmé H/F - job post', 'Web Developer', 'Wordpress Web Developer']","[888, 4, 13]","[0.07458145431126297, 0.07342787612593976, 0.06761602875906807]"
395,Java Developer,"['Web Developer', 'Développeur Java Confirmé H/F - job post', 'Senior Software Developer - Up to 160k - 100% Remote']","[63, 888, 91]","[0.09471904368559816, 0.09304812676107416, 0.08766261395337129]"
396,Java Developer,"['Web Developer', 'Développeur Java Confirmé H/F - job post', 'Senior Software Developer - Up to 160k - 100% Remote']","[63, 888, 91]","[0.09471904368559816, 0.09304812676107416, 0.08766261395337129]"
397,Java Developer,"['Software Engineer', 'HTML and Wordpress Developer', 'Front-End Engineer/UI Developer']","[34, 288, 65]","[0.17311633105297483, 0.1555511900529638, 0.15000965266675584]"
398,Java Developer,"['Développeur Java Confirmé H/F - job post', 'Wordpress Web Developer', 'Full Stack Web Developer']","[888, 13, 62]","[0.0885723518468311, 0.08540534194150598, 0.07712721120221541]"
399,Java Developer,"['Web Developer', 'Software Engineer', 'Full Stack Web Developer']","[63, 34, 62]","[0.13227270525658072, 0.12871936257727082, 0.12804450937752207]"
400,Java Developer,"['HTML and Wordpress Developer', 'Web Designer', 'Software Engineer']","[288, 8, 34]","[0.13229854715995182, 0.13021381509737034, 0.10556221609923974]"
401,Java Developer,"['Software Engineer', 'Web Developer (Front-End)', 'Web Developer']","[34, 64, 4]","[0.11287461713137203, 0.11169886954421647, 0.1094888524205514]"
402,Java Developer,"['Senior Embedded C++ Developer', 'Software Developer- Entry Level', 'Senior Full Stack Software Engineer- Remote']","[521, 672, 374]","[0.15077087489781593, 0.13815111419195372, 0.13336312449043022]"
403,Business Analyst,"['Salesforce.com QA Tester', 'Quality Assurance (QA) Engineer - job post', 'Mainframe Programmer Analyst']","[146, 875, 769]","[0.1899506218255911, 0.16589650295751446, 0.16098232111146157]"
404,Business Analyst,"['Data Management Analyst for Netsmart', 'Oracle E-Business Programmer & Decision Support', 'Mainframe Programmer Analyst']","[468, 767, 769]","[0.1808949238943707, 0.16869104020844505, 0.15868244898863806]"
405,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Test position', 'Salesforce.com QA Tester']","[875, 281, 146]","[0.2752751455489894, 0.2726898263072061, 0.22163920501153234]"
406,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Test position']","[875, 146, 281]","[0.3688428567568138, 0.3043505509059552, 0.3020413589560057]"
407,Business Analyst,"['GRC Product Risk Analyst (Remote)', 'Governance, Risk & Compliance Program Manager', 'Project Managers']","[415, 150, 725]","[0.11818870765752121, 0.11561404996341833, 0.111323716206664]"
408,Business Analyst,"['Sales Associate – Luxury Brand in NYC!', 'Senior Accountant (Remote) (Remote)', 'sales associate']","[351, 778, 629]","[0.21573867239284994, 0.1787227434155907, 0.1665083467701075]"
409,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Test position', 'Salesforce.com QA Tester']","[875, 281, 146]","[0.2752751455489894, 0.2726898263072061, 0.22163920501153234]"
410,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Test position']","[875, 146, 281]","[0.3688428567568138, 0.3043505509059552, 0.3020413589560057]"
411,Business Analyst,"['GRC Product Risk Analyst (Remote)', 'Governance, Risk & Compliance Program Manager', 'Project Managers']","[415, 150, 725]","[0.11818870765752121, 0.11561404996341833, 0.111323716206664]"
412,Business Analyst,"['Sales Associate – Luxury Brand in NYC!', 'Senior Accountant (Remote) (Remote)', 'sales associate']","[351, 778, 629]","[0.21573867239284994, 0.1787227434155907, 0.1665083467701075]"
413,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Test position', 'Salesforce.com QA Tester']","[875, 281, 146]","[0.2752751455489894, 0.2726898263072061, 0.22163920501153234]"
414,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Test position']","[875, 146, 281]","[0.3688428567568138, 0.3043505509059552, 0.3020413589560057]"
415,Business Analyst,"['GRC Product Risk Analyst (Remote)', 'Governance, Risk & Compliance Program Manager', 'Project Managers']","[415, 150, 725]","[0.11818870765752121, 0.11561404996341833, 0.111323716206664]"
416,Business Analyst,"['Sales Associate – Luxury Brand in NYC!', 'Senior Accountant (Remote) (Remote)', 'sales associate']","[351, 778, 629]","[0.21573867239284994, 0.1787227434155907, 0.1665083467701075]"
417,Business Analyst,"['Salesforce.com QA Tester', 'Quality Assurance (QA) Engineer - job post', 'Mainframe Programmer Analyst']","[146, 875, 769]","[0.1899506218255911, 0.16589650295751446, 0.16098232111146157]"
418,Business Analyst,"['Data Management Analyst for Netsmart', 'Oracle E-Business Programmer & Decision Support', 'Mainframe Programmer Analyst']","[468, 767, 769]","[0.1808949238943707, 0.16869104020844505, 0.15868244898863806]"
419,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Test position', 'Salesforce.com QA Tester']","[875, 281, 146]","[0.2752751455489894, 0.2726898263072061, 0.22163920501153234]"
420,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Test position']","[875, 146, 281]","[0.3688428567568138, 0.3043505509059552, 0.3020413589560057]"
421,Business Analyst,"['GRC Product Risk Analyst (Remote)', 'Governance, Risk & Compliance Program Manager', 'Project Managers']","[415, 150, 725]","[0.11818870765752121, 0.11561404996341833, 0.111323716206664]"
422,Business Analyst,"['Sales Associate – Luxury Brand in NYC!', 'Senior Accountant (Remote) (Remote)', 'sales associate']","[351, 778, 629]","[0.21573867239284994, 0.1787227434155907, 0.1665083467701075]"
423,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Test position', 'Salesforce.com QA Tester']","[875, 281, 146]","[0.2752751455489894, 0.2726898263072061, 0.22163920501153234]"
424,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Test position']","[875, 146, 281]","[0.3688428567568138, 0.3043505509059552, 0.3020413589560057]"
425,Business Analyst,"['GRC Product Risk Analyst (Remote)', 'Governance, Risk & Compliance Program Manager', 'Project Managers']","[415, 150, 725]","[0.11818870765752121, 0.11561404996341833, 0.111323716206664]"
426,Business Analyst,"['Sales Associate – Luxury Brand in NYC!', 'Senior Accountant (Remote) (Remote)', 'sales associate']","[351, 778, 629]","[0.21573867239284994, 0.1787227434155907, 0.1665083467701075]"
427,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Test position', 'Salesforce.com QA Tester']","[875, 281, 146]","[0.2752751455489894, 0.2726898263072061, 0.22163920501153234]"
428,Business Analyst,"['Quality Assurance (QA) Engineer - job post', 'Salesforce.com QA Tester', 'Test position']","[875, 146, 281]","[0.3688428567568138, 0.3043505509059552, 0.3020413589560057]"
429,Business Analyst,"['GRC Product Risk Analyst (Remote)', 'Governance, Risk & Compliance Program Manager', 'Project Managers']","[415, 150, 725]","[0.11818870765752121, 0.11561404996341833, 0.111323716206664]"
430,Business Analyst,"['Sales Associate – Luxury Brand in NYC!', 'Senior Accountant (Remote) (Remote)', 'sales associate']","[351, 778, 629]","[0.21573867239284994, 0.1787227434155907, 0.1665083467701075]"
431,SAP Developer,"['Sr. System Administrator', 'Systems Analyst - Appserver Admin', 'Accounting Clerk']","[560, 472, 419]","[0.2711911706064692, 0.1284207527327702, 0.11961138785534302]"
432,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Analyst, ACS Publications Sales']","[560, 419, 610]","[0.29266062238097823, 0.16313797002922062, 0.12587336056385048]"
433,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Junior Data Scientist - job post']","[560, 419, 962]","[0.30534872650569994, 0.1338340750873717, 0.10168844504831542]"
434,SAP Developer,"['Sr. System Administrator', 'Project Manager, Construction Manager (Remote), Project ...', 'Project Management Administrator']","[560, 409, 477]","[0.2225486539792747, 0.16249384302887793, 0.13808389622986442]"
435,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Development Specialist']","[560, 419, 425]","[0.41922312904249953, 0.19349285214873976, 0.14269630922990698]"
436,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Regional Sales Director, SAP - NE - United States']","[560, 419, 447]","[0.6061530055163674, 0.24011834040235883, 0.19085293100890063]"
437,SAP Developer,"['Sr. System Administrator', 'Systems Analyst - Appserver Admin', 'Accounting Clerk']","[560, 472, 419]","[0.2711911706064692, 0.1284207527327702, 0.11961138785534302]"
438,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Analyst, ACS Publications Sales']","[560, 419, 610]","[0.29266062238097823, 0.16313797002922062, 0.12587336056385048]"
439,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Junior Data Scientist - job post']","[560, 419, 962]","[0.30534872650569994, 0.1338340750873717, 0.10168844504831542]"
440,SAP Developer,"['Sr. System Administrator', 'Project Manager, Construction Manager (Remote), Project ...', 'Project Management Administrator']","[560, 409, 477]","[0.2225486539792747, 0.16249384302887793, 0.13808389622986442]"
441,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Development Specialist']","[560, 419, 425]","[0.41922312904249953, 0.19349285214873976, 0.14269630922990698]"
442,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Regional Sales Director, SAP - NE - United States']","[560, 419, 447]","[0.6061530055163674, 0.24011834040235883, 0.19085293100890063]"
443,SAP Developer,"['Sr. System Administrator', 'Systems Analyst - Appserver Admin', 'Accounting Clerk']","[560, 472, 419]","[0.2711911706064692, 0.1284207527327702, 0.11961138785534302]"
444,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Analyst, ACS Publications Sales']","[560, 419, 610]","[0.29266062238097823, 0.16313797002922062, 0.12587336056385048]"
445,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Junior Data Scientist - job post']","[560, 419, 962]","[0.30534872650569994, 0.1338340750873717, 0.10168844504831542]"
446,SAP Developer,"['Sr. System Administrator', 'Project Manager, Construction Manager (Remote), Project ...', 'Project Management Administrator']","[560, 409, 477]","[0.2225486539792747, 0.16249384302887793, 0.13808389622986442]"
447,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Development Specialist']","[560, 419, 425]","[0.41922312904249953, 0.19349285214873976, 0.14269630922990698]"
448,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Regional Sales Director, SAP - NE - United States']","[560, 419, 447]","[0.6061530055163674, 0.24011834040235883, 0.19085293100890063]"
449,SAP Developer,"['Sr. System Administrator', 'Systems Analyst - Appserver Admin', 'Accounting Clerk']","[560, 472, 419]","[0.2711911706064692, 0.1284207527327702, 0.11961138785534302]"
450,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Analyst, ACS Publications Sales']","[560, 419, 610]","[0.29266062238097823, 0.16313797002922062, 0.12587336056385048]"
451,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Junior Data Scientist - job post']","[560, 419, 962]","[0.30534872650569994, 0.1338340750873717, 0.10168844504831542]"
452,SAP Developer,"['Sr. System Administrator', 'Project Manager, Construction Manager (Remote), Project ...', 'Project Management Administrator']","[560, 409, 477]","[0.2225486539792747, 0.16249384302887793, 0.13808389622986442]"
453,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Business Development Specialist']","[560, 419, 425]","[0.41922312904249953, 0.19349285214873976, 0.14269630922990698]"
454,SAP Developer,"['Sr. System Administrator', 'Accounting Clerk', 'Regional Sales Director, SAP - NE - United States']","[560, 419, 447]","[0.6061530055163674, 0.24011834040235883, 0.19085293100890063]"
455,Automation Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.3966193209666108, 0.2932607101893839, 0.2513823289011751]"
456,Automation Testing,"['Accounts Receivable-FC', 'Senior eCommerce Engineer', 'Marketing Project Intern']","[181, 245, 847]","[0.1597943638036676, 0.12087143771633634, 0.10832803536202618]"
